"date","bedrooms","bathrooms","sqft_living","floors","view","grade","sqft_above","sqft_basement","lat","long","sqft_living15","price"
2014-05-21,3,1.5,1780,1,0,7,1780,0,47.4912,-122.312,1130,246000
2015-04-03,4,1.75,1890,2,0,7,1490,400,47.6751,-122.289,1890,860000
2014-05-07,3,2.25,1630,2,0,7,1630,0,47.4279,-122.161,1730,339950
2014-05-09,5,1.75,2320,1,0,7,1160,1160,47.4631,-122.341,1410,315000
2014-08-13,3,2.5,2580,2,0,9,2580,0,47.6201,-122.025,2480,698000
2014-08-22,2,2.5,1470,2,0,8,1470,0,47.6213,-122.153,1510,419000
2015-01-22,3,1,2298,1,0,7,2298,0,47.6909,-122.083,2580,372000
2014-09-11,3,2.5,1960,2,0,7,1960,0,47.5322,-121.871,1700,425000
2014-07-24,3,2.25,2950,1.5,0,8,1950,1000,47.7239,-122.313,2060,386500
2014-11-17,2,1,670,1,0,5,670,0,47.7145,-122.285,860,348000
2015-04-24,5,3.5,3020,2,0,10,2230,790,47.5627,-122.216,3680,754000
2014-12-15,4,3,2390,2,0,7,2390,0,47.294,-122.218,930,269950
2014-12-11,3,2.5,3090,2,0,10,3090,0,47.5602,-122.03,3400,891500
2014-10-09,4,1.75,1780,1,0,7,890,890,47.5329,-122.292,1860,349950
2014-05-09,2,1,1420,1,0,7,1180,240,47.4342,-122.195,1490,360000
2014-12-09,4,2.25,2420,2,0,8,2420,0,47.5907,-122.196,2870,975000
2014-05-05,4,2,1480,1.5,0,7,1480,0,47.7042,-122.352,1480,449250
2014-12-01,4,2.25,2190,2,0,7,2190,0,47.4854,-122.16,1900,350000
2015-04-01,4,1.75,1820,1.5,3,7,1690,130,47.6681,-122.36,2130,790000
2014-09-09,3,1.75,1810,1,4,9,930,880,47.5314,-122.222,3540,990000
2014-12-01,3,2.25,2550,2,0,9,2550,0,47.6272,-122.297,1680,834000
2014-08-14,3,1,1360,1,0,7,1060,300,47.6837,-122.391,1110,466950
2014-07-17,3,1.75,2259,1.5,3,7,1491,768,47.2741,-122.266,1980,262500
2014-05-06,4,2.5,3880,2,0,10,3880,0,47.6378,-122.04,3240,762300
2015-01-26,6,2.75,2730,1,0,8,1780,950,47.6751,-122.38,2090,733000
2015-04-14,4,2.5,2800,1,2,7,1560,1240,47.7596,-122.269,3060,439000
2014-10-08,3,2.5,1770,2,0,8,1770,0,47.6027,-122.02,1820,420000
2014-07-18,3,2.25,1920,2,0,8,1920,0,47.6432,-122.057,2000,549000
2014-08-26,4,2.5,2320,1.5,0,8,1510,810,47.6048,-122.298,1490,518000
2014-06-03,4,2.5,2961,2,0,9,2961,0,47.5839,-122.052,2620,695000
2015-01-05,3,2.5,1680,2,0,8,1680,0,47.6194,-122.041,1970,485000
2014-06-03,3,1.75,1590,1.5,0,6,1590,0,47.4238,-122.052,1820,280000
2015-05-07,2,1,1420,1.5,0,6,1420,0,47.3221,-122.344,1900,306500
2015-03-21,2,1,1370,1,0,6,1370,0,47.6238,-122.191,1690,720000
2014-11-18,3,2.5,2620,2,3,7,2620,0,47.1944,-121.974,1670,277500
2014-09-05,3,2,1810,2,4,8,1810,0,47.4663,-122.369,2180,649000
2014-05-14,2,1,700,1,0,6,700,0,47.7515,-122.316,920,267800
2015-03-25,4,2.75,2390,2,0,8,2390,0,47.5703,-121.996,2090,625000
2014-09-17,4,2.5,2070,1.5,0,9,1590,480,47.7316,-122.289,2050,6e+05
2014-10-17,4,2,1780,1.5,0,7,1780,0,47.745,-122.302,1180,395000
2015-04-27,4,2.5,1900,1.5,0,7,1900,0,47.3776,-122.314,1240,212000
2014-12-12,2,1,1040,1,0,7,940,100,47.6829,-122.393,1420,425000
2015-05-11,4,1.75,2370,1.5,2,8,1770,600,47.6779,-122.357,2100,870000
2015-03-25,3,2.5,1970,2,0,7,1970,0,47.5321,-121.851,1970,420000
2015-04-03,4,2.25,2120,2,0,8,2120,0,47.5593,-122.082,1890,8e+05
2015-05-06,3,2.5,1960,2,0,8,1960,0,47.7371,-122.215,2520,575000
2014-06-20,3,3.25,2660,2,0,9,2170,490,47.6186,-122.288,2660,915000
2014-09-03,3,2.25,1180,2,0,7,1180,0,47.7112,-122.238,1860,4e+05
2014-05-02,3,2.5,2390,1,2,8,1440,950,47.5714,-122.408,2010,750000
2014-11-03,3,1,1250,1,0,7,1250,0,47.3604,-122.111,1250,235000
2014-11-12,5,3,2600,1,0,8,1300,1300,47.7176,-122.302,2150,599950
2015-03-27,2,1,940,1,0,7,940,0,47.6798,-122.292,1680,481203
2014-07-09,3,2.5,1530,2,0,7,1530,0,47.6939,-122.184,1370,379000
2014-06-26,3,1.75,2430,2,0,7,1760,670,47.6785,-122.372,1320,626000
2014-05-21,2,1,1030,1,0,7,920,110,47.686,-122.341,1530,535000
2014-07-24,2,1.5,1180,2,0,7,1120,60,47.678,-122.322,1137,410000
2015-02-10,4,2.5,3090,1,3,8,1680,1410,47.5654,-122.163,2690,940000
2014-07-21,3,1,1060,1,0,7,1060,0,47.7244,-122.226,1320,326250
2014-09-05,2,1,790,1,0,6,790,0,47.4941,-122.24,1030,2e+05
2014-08-13,4,2.5,3070,1,0,8,2100,970,47.5935,-122.172,2270,880000
2014-11-03,2,2,2100,2,0,9,2100,0,47.72,-121.402,1440,370000
2014-08-01,2,2.5,1100,2,0,8,1100,0,47.4499,-122.189,1610,190000
2015-01-29,2,1,1070,1,0,6,1070,0,47.3336,-122.215,1150,160000
2014-08-23,4,3,2190,1,0,9,1520,670,47.7107,-122.229,3050,625000
2015-05-07,4,3.5,3450,2,0,10,2750,700,47.459,-122.118,3450,590000
2014-08-05,3,2.5,2070,2,0,8,2070,0,47.6679,-122.165,2070,575000
2014-10-13,2,1,1190,1,0,7,1190,0,47.6939,-122.348,1550,470000
2015-03-11,2,1,600,1,0,4,600,0,47.5289,-122.033,1130,130000
2015-04-21,3,1,940,1,0,7,940,0,47.5108,-122.165,1190,229000
2014-08-22,3,1,1280,1.5,0,6,1280,0,47.3215,-122.399,1610,279900
2014-05-19,3,1,1370,1,0,7,1370,0,47.6499,-121.915,1160,307000
2014-10-23,3,1.75,2450,1,0,7,1980,470,47.6957,-121.913,1790,399950
2014-08-01,4,2.25,1970,1,0,7,1370,600,47.7673,-122.202,2390,405000
2014-10-07,4,2.75,2910,1,0,8,2130,780,47.544,-122.176,1970,539950
2014-11-07,2,1,760,1,0,6,760,0,47.388,-122.234,980,129000
2014-09-17,3,1.75,1270,1,0,7,1270,0,47.7601,-122.197,1470,340000
2014-06-11,3,1.75,1570,1,0,7,1310,260,47.3621,-122.094,1380,214950
2014-06-25,4,2.75,2310,1,2,8,1330,980,47.513,-122.252,2300,450000
2015-03-04,3,1.75,1900,1,0,7,950,950,47.5677,-122.363,1420,515000
2014-06-26,3,1,1060,1,0,7,1060,0,47.4432,-122.282,1310,230000
2014-07-07,3,1.75,1880,1,0,8,1880,0,47.5527,-122.16,2430,681000
2014-09-29,3,1,1160,1,0,6,1160,0,47.5097,-122.357,1300,255000
2015-03-13,2,1,860,1,0,7,860,0,47.6652,-122.338,1490,580000
2015-03-17,2,2,1590,1,0,7,910,680,47.459,-122.205,1590,295000
2014-07-30,2,1,1170,1,0,7,1170,0,47.537,-122.385,1550,286000
2015-01-08,3,1.5,1190,1,0,7,830,360,47.7146,-122.311,1256,425000
2014-12-12,2,1,1300,1,0,7,1300,0,47.3459,-122.299,1360,170000
2014-05-28,3,2,1660,1,0,7,1660,0,47.5568,-122.382,1660,380000
2015-05-06,3,2,1160,1,0,7,1160,0,47.6853,-122.293,1150,506000
2014-09-22,3,2.5,1950,2,0,7,1950,0,47.4068,-122.18,1890,315000
2014-06-17,4,2.5,2470,2,0,8,2470,0,47.5362,-121.877,2400,449950
2015-03-31,3,1,1430,1,0,7,1430,0,47.5116,-122.191,1900,255000
2014-06-24,3,2.5,1970,2,0,7,1090,880,47.3462,-122.286,2020,289000
2014-08-28,3,1.75,1400,1,0,7,1400,0,47.5327,-122.032,1350,389000
2014-07-21,3,1.5,1510,1,2,7,1510,0,47.2156,-122.029,1750,327000
2014-07-14,3,1,920,1,0,6,920,0,47.548,-122.284,1860,210000
2014-12-29,4,2.5,2490,2,0,7,2490,0,47.4813,-122.188,2510,360000
2015-04-27,4,2.5,3030,2,0,11,3030,0,47.7125,-122.081,3670,875000
2014-11-04,4,2.25,1650,1,0,8,1650,0,47.6384,-122.116,2180,550000
2014-07-17,3,1.5,1210,1,0,7,1210,0,47.503,-122.351,1210,257500
2014-12-10,4,2.75,2990,1.5,0,8,2090,900,47.5711,-122.284,2510,1075000
2014-10-28,2,1,1060,1,0,6,1060,0,47.3613,-122.088,1130,202950
2014-10-30,4,1.75,2680,1,0,8,1340,1340,47.6965,-122.393,2320,622000
2015-02-13,4,1.75,1790,1,0,8,1410,380,47.7453,-122.129,1870,455000
2014-11-17,3,2.5,2690,2,3,10,2690,0,47.654,-122.088,3610,805000
2014-09-08,2,1,770,1,0,6,770,0,47.7407,-122.351,1550,257000
2014-06-25,5,2.5,2700,1,0,8,1750,950,47.6144,-122.167,2570,744500
2015-04-13,4,2.5,2620,2,0,8,2620,0,47.6916,-122.203,2240,885000
2014-06-24,2,2.25,930,2,0,8,630,300,47.5844,-122.316,940,355000
2014-08-20,3,1,1340,1,0,7,1340,0,47.3742,-122.149,1850,240000
2014-08-19,3,1.5,1470,2,0,6,1470,0,47.3302,-122.36,1750,169000
2015-03-28,3,2.5,2330,2,0,8,2330,0,47.6367,-122.109,2940,639900
2014-06-04,3,1.75,1730,1,0,7,1730,0,47.3921,-122.182,2030,292000
2014-09-22,4,2.5,2780,2,3,9,2780,0,47.5312,-121.861,3160,563500
2015-01-26,2,2,1200,1,0,8,1200,0,47.7199,-122.022,1670,389000
2014-08-21,3,2,1820,2,0,8,1820,0,47.6947,-122.19,1920,661000
2014-09-12,2,2,1300,1,0,8,1300,0,47.7132,-122.033,1640,344000
2015-04-22,1,1,680,1,0,5,480,200,47.6567,-122.392,1170,510000
2014-09-16,2,1,780,1,0,7,780,0,47.5324,-122.387,1100,289000
2014-08-27,3,2.25,2430,1.5,0,8,1900,530,47.5065,-122.191,1720,365000
2014-07-30,3,1.5,1750,1,0,7,1750,0,47.5316,-121.959,1820,410000
2014-07-24,3,1,1610,1.5,0,7,1010,600,47.6765,-122.386,1270,535610
2014-11-13,4,1.75,2120,2,0,8,2120,0,47.457,-122.346,1820,397950
2014-08-27,3,1.75,1430,1,0,7,930,500,47.5472,-122.303,1430,284000
2014-12-17,4,1.5,1360,1.5,0,7,1360,0,47.4931,-122.305,1300,201000
2014-12-15,4,2.25,2530,1.5,0,7,1690,840,47.6806,-122.36,1530,734000
2015-01-08,5,3,3270,2,0,7,3270,0,47.3342,-122.169,3200,357500
2014-10-15,5,2.5,2620,1,0,8,1520,1100,47.6919,-122.115,2030,550120
2015-03-10,3,1.5,1810,1,0,8,1810,0,47.3195,-122.273,2260,3e+05
2014-08-19,3,2.5,2120,2,0,8,2120,0,47.3843,-122.213,1780,374950
2015-04-13,4,1.75,2190,2,0,8,2190,0,47.5755,-122.033,2590,602500
2014-12-22,3,1,980,1,0,7,980,0,47.4356,-122.29,980,221000
2015-04-10,5,3,2230,2,0,7,1730,500,47.6404,-122.325,1280,920000
2015-03-06,4,2,1540,1,0,7,1540,0,47.5163,-122.268,1540,235000
2014-08-04,3,1,980,1,0,7,980,0,47.7292,-122.231,1280,375000
2014-08-27,4,2.5,2120,2,0,8,2120,0,47.5521,-121.996,2190,599000
2014-06-03,3,2.25,2090,2,0,8,2090,0,47.7015,-122.13,1760,562100
2015-03-16,3,2.5,1620,2,0,8,1100,520,47.6195,-122.299,1620,640000
2014-11-20,3,2,1650,1,0,7,1250,400,47.4707,-122.26,1860,294000
2014-12-29,4,2.5,3230,2,0,9,3230,0,47.7069,-122.131,3740,714000
2014-05-21,4,3.25,2790,1,3,9,1130,1660,47.7698,-122.386,2530,970000
2015-04-28,4,2.25,1600,2,0,7,1600,0,47.194,-121.981,1540,280000
2014-11-12,4,2.5,1790,2,0,7,1790,0,47.3994,-122.204,1790,260000
2014-11-19,3,1.5,2060,1.5,0,7,2060,0,47.3321,-122.373,1900,294000
2014-07-28,4,1,1370,1.5,2,5,1370,0,47.2716,-122.144,1590,255500
2014-05-08,3,2,1510,1,0,7,1510,0,47.7218,-122.079,2060,450000
2014-05-12,3,1,1280,1,0,7,1280,0,47.7677,-122.163,1290,368000
2014-11-10,4,2.25,2180,1,0,8,1370,810,47.6042,-122.193,2090,830000
2014-07-15,2,1.75,1440,1,0,6,1130,310,47.498,-122.35,1250,282500
2014-05-02,3,2.25,1580,1,0,7,1580,0,47.5643,-121.897,1450,335000
2014-07-07,2,2,1580,1,0,6,790,790,47.5668,-122.384,1580,558000
2015-02-24,4,1.5,1730,1.5,0,7,1730,0,47.4905,-122.347,1510,270000
2014-07-25,2,1,700,1,0,4,700,0,47.3882,-122.208,1600,152000
2014-06-17,4,1.75,2030,1.5,0,7,2030,0,47.7326,-122.179,1970,493000
2014-08-15,4,2.5,2500,2,0,10,2500,0,47.5595,-122.114,2710,740000
2015-03-13,3,2.5,2605,2,2,9,2090,515,47.6536,-122.203,2605,789800
2015-05-08,2,1,910,1,0,6,910,0,47.6929,-122.36,1480,275000
2014-09-29,3,1.75,1140,1,0,7,620,520,47.6712,-122.393,1480,424000
2015-03-27,2,1,1000,1,4,5,1000,0,47.5935,-122.39,1930,715000
2014-07-30,4,2.5,3010,2,0,9,3010,0,47.522,-122.19,2670,6e+05
2014-08-13,2,1.75,2110,1,4,9,1760,350,47.4912,-122.365,2120,802000
2014-07-26,3,1,910,1,0,6,910,0,47.449,-122.29,1090,165000
2014-06-09,4,3.25,2050,2,0,8,1370,680,47.6235,-122.298,1720,750000
2014-08-12,2,1,1090,1,0,7,780,310,47.632,-122.03,1160,405000
2014-12-03,3,2.5,2100,2,0,9,2100,0,47.7412,-122.168,2320,521900
2014-07-22,3,1,1000,1,0,7,1000,0,47.7285,-122.198,1270,275000
2014-10-15,5,3.25,4410,2,0,9,2330,2080,47.4395,-122.111,2460,6e+05
2014-05-19,3,1.75,1800,1,0,8,1800,0,47.4496,-122.146,2140,442500
2014-09-09,2,1,920,1,0,6,920,0,47.5028,-122.243,1410,229950
2015-01-20,3,2,1410,1,0,7,1410,0,47.3654,-122.076,1390,274950
2014-11-07,3,1.75,1860,1.5,0,8,1860,0,47.5051,-122.461,1410,407185
2014-07-09,4,2.5,2100,1,0,7,1240,860,47.735,-122.17,1980,468000
2014-09-30,2,1,1030,1,0,7,1030,0,47.6875,-122.387,1420,450000
2014-10-23,2,1,940,1,0,7,940,0,47.2005,-121.999,1110,219950
2015-01-22,2,2.5,1340,2,0,7,1340,0,47.7366,-122.233,1540,275000
2015-04-10,2,1,850,1,0,6,850,0,47.4972,-122.224,1100,229950
2014-11-25,3,1.75,2130,1,0,7,1430,700,47.6417,-122.325,1710,675000
2015-03-23,4,2.5,2430,2,0,8,2430,0,47.4499,-122.127,2450,412950
2015-04-29,5,2.25,2290,2,0,8,2290,0,47.7012,-122.12,2750,670000
2014-09-23,3,1.75,1230,1,0,7,1230,0,47.621,-122.114,1530,420000
2015-01-13,3,1.5,1150,1,0,6,1150,0,47.3933,-122.454,1700,358000
2015-04-24,3,2.5,2120,2,0,9,2120,0,47.6649,-122.082,2540,680000
2014-11-04,2,1,980,1,0,7,980,0,47.6688,-122.323,1200,380000
2014-12-05,3,2.5,2130,2,0,8,2130,0,47.7754,-122.032,3340,515000
2014-08-19,2,1,1050,1,0,7,1050,0,47.5128,-122.388,1230,325000
2014-12-04,3,2.5,1820,1,0,7,1820,0,47.6287,-122.207,2080,875000
2015-04-20,3,2.5,2210,2,0,7,1710,500,47.5525,-122.366,1350,426000
2014-09-15,5,2.5,2490,1,0,8,1610,880,47.551,-122.22,2290,868500
2014-06-11,4,2.75,4140,2,0,11,4140,0,47.3062,-122.15,3950,657500
2014-09-18,2,1,1210,1,0,6,860,350,47.5532,-122.277,1210,366000
2014-09-16,2,1,1010,1,0,6,1010,0,47.5536,-122.267,1040,385000
2014-09-08,4,2,2050,1,0,7,1300,750,47.4324,-122.171,2050,3e+05
2015-03-20,3,1.75,2060,2,0,9,1500,560,47.6498,-122.32,1830,810000
2015-04-17,4,1.75,1560,1,0,6,860,700,47.7001,-122.279,1420,460000
2014-10-21,3,2.5,1780,2,0,8,1780,0,47.5677,-122.003,1730,459000
2015-03-19,3,1.75,1460,1,0,8,1460,0,47.342,-122.195,1930,260000
2014-11-12,4,2.5,3030,2,0,9,3030,0,47.6296,-122.029,2310,557865
2015-04-20,4,1,980,1.5,0,7,980,0,47.5892,-122.312,1525,295000
2014-09-05,4,2.25,1450,1,0,7,1450,0,47.7643,-122.343,1660,375000
2014-08-19,2,2,1520,3,0,7,1520,0,47.7292,-122.343,1500,307300
2014-08-27,4,1,1410,1.5,0,7,1410,0,47.3767,-122.287,1540,225000
2014-11-07,3,1.75,1390,2,0,7,1390,0,47.4429,-121.771,1430,290000
2014-11-20,4,2,2230,1.5,0,7,1510,720,47.5772,-122.292,2140,690000
2014-07-05,4,2.25,2110,2,0,8,2110,0,47.536,-122.225,2350,825000
2014-07-02,3,1.75,2270,1,0,7,1370,900,47.7057,-122.374,2270,645000
2015-02-17,4,2.25,2530,1,0,8,1320,1210,47.5698,-122.132,2530,590000
2014-07-25,5,2,1900,1,0,7,1180,720,47.6666,-122.303,1300,667000
2014-09-25,4,2.5,2390,2,0,9,2390,0,47.6027,-122.024,2710,664000
2015-04-28,4,2.5,3160,1,3,8,1580,1580,47.5037,-122.24,1990,452100
2014-12-02,2,1,900,2,0,7,900,0,47.5877,-122.298,900,290000
2015-04-22,3,3,3610,2,2,8,3610,0,47.4852,-122.357,2230,950000
2015-01-30,3,2,2070,1.5,0,7,1670,400,47.6624,-122.333,1490,662500
2014-07-02,4,2.5,1850,2,0,7,1850,0,47.7227,-122.16,1540,475000
2014-09-15,3,1.5,1440,1,0,7,1140,300,47.7394,-122.252,1590,450000
2014-07-07,3,2.25,2590,2,3,8,2590,0,47.3948,-122.325,2590,538250
2014-05-05,2,1,1140,1.5,0,6,1140,0,47.731,-122.341,1450,329950
2015-01-22,4,3.5,2760,2,2,9,2760,0,47.6756,-122.401,2370,1103990
2014-10-20,5,1.5,1310,1.5,0,6,1110,200,47.5545,-122.365,960,307000
2014-06-10,3,1.75,1870,1,0,7,1270,600,47.5412,-122.27,1780,433000
2015-01-14,3,2.25,1900,1,0,7,1280,620,47.3251,-122.354,1920,212000
2014-09-08,5,2.75,2860,2.5,0,8,2380,480,47.5906,-122.316,2240,750000
2014-11-25,3,2,1640,1,0,7,1640,0,47.3736,-122.13,2250,279000
2014-06-11,3,1,1140,1.5,0,6,1140,0,47.6606,-122.395,1690,476000
2015-03-26,5,1.75,2590,1,0,7,1390,1200,47.3941,-122.307,2580,368000
2014-10-15,4,3,2160,1,0,7,1320,840,47.3627,-122.091,1460,228950
2014-06-18,5,3.5,3260,2,0,8,3260,0,47.3703,-122.159,1810,568450
2014-06-05,4,1.75,1660,1.5,0,7,1660,0,47.6883,-122.314,1660,619000
2014-07-29,3,2.25,1640,2,0,7,1640,0,47.2844,-122.205,1600,275000
2014-10-27,4,2.5,2620,2,0,8,2620,0,47.3148,-122.27,2740,321500
2014-05-08,3,1.75,950,1,0,6,790,160,47.5271,-122.316,1360,230000
2015-01-28,3,1,900,1,0,6,900,0,47.2866,-122.221,1000,179500
2014-08-18,3,2.25,1650,1,0,7,1220,430,47.7375,-122.194,1690,460000
2015-02-26,3,2.5,1800,2,0,7,1800,0,47.4006,-122.162,2580,286000
2014-10-31,3,1,1480,1.5,0,7,1480,0,47.6147,-122.298,1460,427500
2014-05-22,3,1,1040,1,0,7,1040,0,47.5526,-122.385,1770,4e+05
2014-06-24,3,3.5,2300,1,0,8,2300,0,47.7122,-122.026,2170,675000
2015-02-26,3,1,2480,1,0,7,1240,1240,47.5366,-122.289,1800,350000
2014-11-22,4,1.75,1970,1,0,8,1540,430,47.7719,-122.255,1900,385000
2014-07-02,2,1.75,1530,1,1,7,830,700,47.6368,-122.371,1280,525000
2015-01-21,2,1,970,1,0,6,970,0,47.5116,-122.37,1150,315000
2014-07-29,4,2.5,2920,2,0,10,2920,0,47.4784,-122.048,2180,820000
2015-04-15,3,1,970,1,0,7,970,0,47.3793,-122.304,1160,205000
2014-12-05,2,1,680,1,0,6,680,0,47.7013,-122.359,1620,5e+05
2014-08-22,4,2.5,2640,2,0,8,2640,0,47.5787,-122,2180,599000
2015-04-21,1,2.5,1980,1,0,7,1180,800,47.4343,-122.192,1980,299000
2014-05-12,3,2.75,2980,1.5,2,8,2180,800,47.4522,-122.378,1890,947500
2014-06-23,3,3.25,1630,3,0,8,1630,0,47.7048,-122.353,1220,385000
2014-08-11,2,1.75,1780,1,0,7,890,890,47.5798,-122.404,1560,639950
2014-11-10,2,1,1210,1,0,8,780,430,47.6503,-122.393,1860,824000
2014-06-02,3,1,1010,1,0,7,1010,0,47.3338,-122.306,1300,199950
2015-04-08,3,2.5,2570,1,0,8,1480,1090,47.6578,-122.285,2420,1005000
2015-04-03,4,2.25,2770,2,1,9,2440,330,47.5283,-122.385,2100,950000
2014-09-23,3,2.5,2290,2,0,8,2290,0,47.5476,-122.14,2210,822000
2014-11-06,4,1.5,1780,1,0,7,1080,700,47.5173,-122.385,1660,473600
2015-02-02,5,2,2150,1.5,0,8,2150,0,47.5582,-122.388,1300,490000
2014-05-05,3,1.75,1920,1,0,7,1000,920,47.3319,-122.267,1860,245000
2014-08-28,4,1,1220,1,0,7,1220,0,47.3229,-122.283,1270,199000
2014-10-17,3,1.75,1500,1,0,7,1500,0,47.6976,-121.916,1820,418000
2015-03-11,7,3.5,2830,1,0,8,1830,1000,47.7493,-122.355,1570,450000
2014-07-18,3,2.5,1580,2,0,8,1580,0,47.3659,-122.17,2110,280000
2015-03-03,3,2.25,1230,1,0,7,910,320,47.1955,-121.991,1820,273000
2014-05-05,4,2.5,2910,2,0,8,2910,0,47.4804,-122.126,2500,549000
2014-06-25,5,2.25,2370,2,0,9,2370,0,47.5555,-122.15,2380,913888
2014-07-18,4,2.25,1930,1.5,0,8,1540,390,47.6167,-122.29,1800,689888
2014-12-12,4,2,1780,1,0,7,870,910,47.7045,-122.342,1350,305000
2014-05-29,4,2.5,2760,2,0,9,2760,0,47.5346,-122.185,2640,602500
2015-04-24,2,1.75,1620,1,0,7,900,720,47.543,-122.299,1590,355000
2014-08-21,3,2.5,2160,2,0,9,2160,0,47.6608,-122.145,2470,756000
2015-04-23,4,2.25,2190,1,0,7,1040,1150,47.319,-122.373,1250,289950
2014-05-05,3,2.5,3240,2,0,10,3240,0,47.5857,-122.038,2970,8e+05
2014-12-02,2,1,720,1,0,6,720,0,47.6823,-122.348,1430,403000
2015-04-13,3,2.25,1410,2,0,8,1370,40,47.6108,-122.113,1730,350000
2014-09-18,5,2.25,1950,1,2,7,1150,800,47.6159,-122.114,1780,525126
2014-08-12,3,1,1100,1,0,7,1100,0,47.7393,-122.325,1440,241450
2015-01-22,3,1.5,1400,1,0,7,1400,0,47.7711,-122.34,1490,320000
2014-10-23,4,2,1710,1,0,7,1030,680,47.3965,-122.173,1710,234000
2014-11-21,5,2.5,2000,1,0,6,1150,850,47.5971,-122.295,1410,441000
2015-03-17,5,2.5,2000,1,0,6,1150,850,47.5971,-122.295,1410,474500
2015-04-22,3,1,1440,1.5,0,7,1440,0,47.6582,-122.336,1850,705000
2015-04-09,4,2.5,1520,2,0,8,1520,0,47.5696,-122.004,1860,517500
2014-06-17,4,0.75,1440,1,0,6,1440,0,47.4761,-122.337,1460,142500
2014-11-06,2,1.5,1010,2,0,7,1010,0,47.5118,-122.189,1210,310000
2014-10-28,4,2.5,2440,2,0,9,2440,0,47.6613,-122.132,2370,749500
2015-04-29,5,3,2480,1,0,7,1560,920,47.4586,-122.283,1910,360000
2014-11-21,3,1,1090,1,0,7,1090,0,47.3991,-121.964,1590,267500
2014-10-09,3,1,1480,1,0,6,1380,100,47.4949,-122.327,1500,290000
2014-11-05,5,2.5,2800,1,0,8,1400,1400,47.6166,-122.172,2510,850000
2014-10-29,4,1.75,1820,1.5,0,8,1820,0,47.6429,-122.36,1870,815000
2014-06-16,3,1.5,1220,1,0,7,1220,0,47.3341,-122.279,1260,175000
2014-10-02,3,1.75,1830,1,0,8,1300,530,47.7107,-122.23,1850,429950
2014-07-14,4,2.5,2900,2,0,8,2900,0,47.6063,-122.02,2970,675000
2014-07-08,3,2.25,1940,1,0,7,1520,420,47.5476,-122.075,1910,580000
2015-02-24,4,2,1750,1,0,6,1750,0,47.4791,-122.347,1270,240000
2014-08-20,3,2.5,1850,1,0,8,1210,640,47.3631,-122.271,2260,374000
2014-12-12,4,2.5,3220,2,2,9,2180,1040,47.6325,-122.394,3000,862500
2015-01-21,2,1,1080,1,0,6,1080,0,47.3857,-122.215,1810,140000
2014-05-30,5,3.75,3990,2,0,8,3090,900,47.7228,-122.31,2080,740000
2015-02-24,3,1.75,920,1,0,6,820,100,47.6386,-122.365,1620,589000
2015-02-23,3,1.75,1290,1,0,7,1290,0,47.4265,-122.148,1410,275000
2014-07-11,4,2.5,2090,2,0,8,2090,0,47.7453,-122.192,2640,489900
2014-08-13,3,2.5,1900,2,0,9,1900,0,47.6679,-122.184,2500,545000
2015-03-25,4,1,1360,1.5,0,6,1360,0,47.5054,-122.301,1280,235000
2015-02-17,3,1,1000,1.5,0,6,1000,0,47.5523,-122.286,1040,230000
2014-07-10,4,2.25,2170,2,0,7,1920,250,47.6124,-122.293,1890,655000
2014-08-22,2,1,820,1,0,5,820,0,47.2039,-122.003,1880,185000
2015-03-26,3,1,1090,1,0,7,1090,0,47.2923,-122.19,1140,196000
2014-06-04,3,2.25,1830,1,0,8,1290,540,47.6914,-122.103,1990,572000
2015-04-30,4,2.5,3010,2,0,9,3010,0,47.5213,-122.193,2860,615000
2014-08-19,3,2.5,1520,2,0,7,1520,0,47.7221,-122.162,1540,375000
2014-09-05,3,1.75,1250,1,0,6,1250,0,47.4341,-122.446,1270,295000
2014-06-25,4,2.5,2760,2,0,7,2230,530,47.6877,-122.295,1600,760000
2015-04-07,3,1.75,1330,1,0,8,1330,0,47.4463,-122.127,2110,347000
2015-05-04,3,2,1700,1.5,0,7,1500,200,47.679,-122.39,1700,712000
2014-05-15,4,2,2050,1.5,0,7,1210,840,47.5799,-122.306,1310,495000
2014-06-20,4,2,3140,1,0,8,2040,1100,47.5786,-122.229,2010,925000
2015-04-02,3,1,2030,1.5,0,7,1840,190,47.6765,-122.308,2030,775000
2014-08-01,4,2.5,2100,1.5,0,6,1400,700,47.5293,-122.371,1230,429000
2014-12-18,3,1,1010,1,0,7,1010,0,47.3348,-122.303,1490,229000
2014-09-22,4,1.5,1980,1,0,7,1980,0,47.5606,-121.853,1980,4e+05
2014-07-29,4,2.25,2100,2,0,8,2100,0,47.5595,-122.129,2100,625000
2014-10-21,2,1,840,1,0,7,840,0,47.7319,-122.335,1350,130000
2014-11-04,3,1.75,1690,1,0,7,1190,500,47.5312,-122.348,1300,349000
2014-09-22,3,2,2140,1,0,7,2140,0,47.4066,-122.169,2310,365000
2015-03-17,3,2.5,1810,2,0,7,1350,460,47.6513,-122.385,1600,487500
2014-06-03,3,2.5,2600,2,0,8,2600,0,47.5123,-122.151,2350,475000
2014-09-24,3,1.75,1650,1,0,8,1470,180,47.5766,-122.236,2020,685000
2014-08-11,3,1.75,2460,1,0,7,1230,1230,47.6343,-122.282,2860,960000
2014-11-13,5,2.25,4320,2,0,7,2880,1440,47.6824,-122.287,1880,1100000
2015-03-20,3,2.25,2600,2,0,9,2600,0,47.3719,-122.056,2380,428000
